Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
387,Mining,211.23,29.11,28.58,29.48,116.58,"Fri Jan 28, 2022 - 11:42:34",User,2,ppm,Mining,,,,,,EA2110_76.2_A,2.6235,1.829,8125.5723,280.9628,1.9292,1.2335,<LOD,5.8122,370.8451,37.4094,634405.0625,1629.0846,<LOD,2.1249,224239.9219,388.9476,<LOD,4.1033,42972.4883,94.6559,<LOD,31.8305,79.8528,6.5672,22.8617,4.9058,4520.0713,69.9838,<LOD,0,<LOD,3.0791,5734.1763,102.5405,3307.7478,1234.392,<LOD,33.137,<LOD,1.7553,<LOD,1.457,51.304,7.2697,23465.3418,288.0769,<LOD,2.0412,<LOD,2.4003,27.4479,1.775,<LOD,0,11377.9316,61.9285,<LOD,7.693,3.2785,1.0585,39115.3164,169.9663,16.9544,4.4212,1421.8662,3.733,<LOD,0,4.9746,1.2946,419.9561,25.403,22.0273,2.7861,146.8832,8.9421,<LOD,0,26.6039,1.0689,94.6544,5.9258,22.2437,2.3187
388,Mining,210.93,29.55,28.94,29.21,117.06,"Fri Jan 28, 2022 - 11:46:45",User,2,ppm,Mining,,,,,,EA2110_76.2_B,<LOD,3.2157,8914.208,287.7006,1.4467,1.2469,<LOD,6.0604,381.8229,35.9928,621694.9375,1660.5135,<LOD,2.1827,228136.75,394.1168,<LOD,3.9164,46483.0312,98.2355,<LOD,32.1099,82.5983,6.7261,25.4495,4.9976,4704.7422,71.527,<LOD,0,<LOD,3.1098,6036.3306,105.568,3930.0681,1257.593,<LOD,32.9603,<LOD,1.7557,<LOD,1.452,62.1117,7.514,24023.1758,287.632,<LOD,2.0886,<LOD,2.3,28.3507,1.7933,<LOD,0,12131.4814,63.0152,<LOD,7.4147,3.7409,1.0898,41039.0742,171.726,14.9587,4.2364,1408.8239,3.734,<LOD,0,3.3311,1.2881,541.9108,26.7585,22.4726,2.7961,165.0653,9.5411,<LOD,0,23.5969,1.0518,118.8366,6.3152,21.8185,2.3172
389,Mining,210.56,29.18,29.05,28.91,116.83,"Fri Jan 28, 2022 - 11:51:14",User,2,ppm,Mining,,,,,,EA2110_76.5_A,2.5656,1.6098,10638.4453,269.6759,2.6671,1.1141,<LOD,5.4485,166.8832,31.8705,636209.125,1423.8739,<LOD,1.921,196363.9062,358.8205,8.5344,2.5329,28564.0449,73.7852,<LOD,31.632,111.5174,6.5426,18.574,4.4622,5342.8452,70.4391,<LOD,0,<LOD,2.6198,6911.0537,104.9422,4522.8105,1067.5105,<LOD,30.4388,<LOD,1.6401,<LOD,1.2618,94.3994,7.6347,2799.4153,109.0284,<LOD,1.7591,<LOD,2.1346,30.1203,1.5334,<LOD,0,20594.5586,73.309,<LOD,6.83,2.7697,0.9641,85712.2344,229.3085,9.1358,3.8521,890.3368,2.7587,<LOD,0,2.6416,1.1163,621.626,23.6979,15.0678,2.1833,230.116,9.695,<LOD,0,7.5567,0.8302,114.0867,5.7164,13.0328,1.7523
390,Mining,210.61,29.67,29.35,29.77,115.56,"Fri Jan 28, 2022 - 11:55:15",User,2,ppm,Mining,,,,,,EA2110_76.5_B,1.9713,1.5354,11055.7568,274.7276,1.5074,1.1316,<LOD,5.2416,138.9646,30.436,627976.25,1440.4718,<LOD,1.8676,198084.3281,355.7991,3.9243,2.3847,30853.4961,76.8437,<LOD,32.0575,123.9781,6.5976,17.9494,4.461,5550.1553,71.7796,<LOD,0,<LOD,2.6665,7080.1909,104.7247,4232.5527,1078.6971,<LOD,29.7211,<LOD,1.6511,<LOD,1.2638,99.1907,7.7321,2983.5776,110.9049,<LOD,1.8571,<LOD,2.0469,31.7471,1.5438,<LOD,0,21515.7168,75.0697,<LOD,6.5216,2.8927,0.954,88318.4141,232.1434,<LOD,8.0931,902.4051,2.7832,<LOD,0,2.9656,1.1069,636.1747,23.6295,13.2185,2.1721,234.5759,9.6731,<LOD,0,6.9352,0.831,120.05,5.81,11.2069,1.7568
392,Mining,210.18,29.44,29.44,29.67,113.55,"Fri Jan 28, 2022 - 12:03:11",User,2,ppm,Mining,,,,,,EA2110_76.8_A,<LOD,2.7118,6746.8882,290.2941,1.4055,1.2673,<LOD,6.129,352.8992,36.2766,570427.5,1817.8585,<LOD,2.3061,271411.0625,404.6682,<LOD,3.9812,38621.4453,91.5481,<LOD,26.5205,59.8499,6.5259,8.2811,4.6604,2696.9495,57.1626,<LOD,0,<LOD,3.2183,4121.7739,90.0664,4874.7451,1376.2703,51.1059,24.4155,<LOD,1.7729,<LOD,1.4702,45.097,7.2635,27364.3652,314.4821,<LOD,2.103,<LOD,2.2973,16.7746,1.7026,<LOD,0,8618.3477,57.965,<LOD,7.4687,1.3422,1.0416,62549.9883,212.3852,18.6976,4.3091,1480.1499,3.9412,<LOD,0,2.7589,1.3308,288.9045,25.2051,19.1909,2.8734,115.0687,8.3703,<LOD,0,14.6725,0.9839,71.8388,5.7396,18.8498,2.4225
409,Mining,210.74,29.09,29.92,29.04,116.03,"Fri Feb 4, 2022 - 11:04:22",User,2,ppm,Mining,,,,,,EA2110_77.1_A,2.3329,1.6174,16895.582,331.733,4.2439,1.2781,<LOD,5.8361,286.7803,32.7817,621531.75,1565.0758,<LOD,2.0259,179404.7344,351.73,<LOD,3.6881,27499.1484,74.2407,<LOD,40.2955,137.0496,6.7677,43.4747,5.2462,8677.3994,89.9817,<LOD,0,<LOD,2.8981,9230.2529,119.4355,3947.585,1132.1836,50.1668,23.0958,<LOD,1.6873,<LOD,1.3472,157.6691,9.1485,16795.6855,241.5731,<LOD,1.9939,<LOD,2.1549,39.6095,1.6593,<LOD,0,33775.6406,95.6179,<LOD,8.5132,8.4964,1.1562,79181.125,225.011,10.9512,3.8928,831.3279,2.7402,<LOD,0,2.977,1.1772,1105.0928,27.6553,13.5289,2.1922,141.0717,9.1846,<LOD,0,24.1425,1.0031,170.5249,6.6736,31.5986,1.8397
410,Mining,211.49,29.48,29.76,29,116.34,"Fri Feb 4, 2022 - 11:08:20",User,2,ppm,Mining,,,,,,EA2110_77.1_B,<LOD,3.7351,17427.6445,332.4826,1.5832,1.3031,<LOD,5.7879,273.5182,32.6278,620787,1556.7313,<LOD,2.0428,176151.8281,358.4518,<LOD,3.6677,28311.9336,75.1402,<LOD,40.3504,139.0126,6.9482,51.1058,5.4122,8899.916,90.9816,<LOD,0,<LOD,3.0277,9480.3828,123.7968,3473.2864,1114.7682,38.7061,22.7037,<LOD,1.6853,<LOD,1.3488,163.3199,9.2071,16165.0801,236.1448,4.8563,1.4371,<LOD,2.1189,39.0432,1.6724,<LOD,0,34412.0977,96.1,<LOD,6.8718,8.8241,1.1625,81823.5,227.1499,6.1342,3.8607,840.8295,2.7554,<LOD,0,4.1044,1.2116,1110.3074,28.6081,16.2363,2.2389,147.4115,9.5084,<LOD,0,23.4474,1.0006,168.5948,6.6505,30.3304,1.8422
411,Mining,210.66,29.39,29.7,29.47,115.19,"Fri Feb 4, 2022 - 11:12:23",User,2,ppm,Mining,,,,,,EA2110_77.4_A,<LOD,3.3943,31853.7441,375.292,5.2473,1.4161,<LOD,5.6372,242.2931,29.3408,651797.5,1438.8308,<LOD,1.8375,79774.4531,275.9951,3.9894,2.2538,24113.0312,67.2069,<LOD,56.3956,287.9266,7.7763,80.5265,5.6661,20246.7871,121.4429,<LOD,0,<LOD,3.039,14691.248,149.3617,6791.2261,981.0126,47.0117,22.4385,<LOD,2.0662,<LOD,1.2681,182.3052,9.4465,6261.8589,149.9955,8.1857,1.4776,<LOD,1.8776,71.3675,1.8016,<LOD,0,38998.2578,98.1228,<LOD,7.5437,14.856,1.2703,121088.7422,258.4388,<LOD,8.3415,528.7733,2.078,<LOD,0,5.8894,1.1507,2307.8677,33.2224,10.8114,1.8421,254.4847,11.3205,<LOD,11.5382,15.4761,0.9346,263.6183,7.37,52.6176,1.6063
412,Mining,211.59,29.86,29.77,29.41,115.74,"Fri Feb 4, 2022 - 11:16:19",User,2,ppm,Mining,,,,,,EA2110_77.4_B,2.0195,1.4539,33620.1016,379.025,5.0375,1.4308,<LOD,5.9077,242.6593,29.446,646528.75,1439.7183,<LOD,1.9712,80710.7734,269.9671,6.4737,2.2863,24551.291,67.4817,<LOD,56.776,281.2457,7.4753,81.8442,5.816,19684.4766,122.7592,<LOD,0,<LOD,3.1464,14507.3184,144.6272,5095.6934,951.9998,44.8714,22.753,<LOD,2.326,<LOD,1.2909,190.3019,9.7347,6228.9321,149.0917,7.7506,1.4909,<LOD,1.9017,73.0489,1.8554,<LOD,0,40393.5625,99.3257,<LOD,8.791,13.4524,1.2759,124356.5,259.3949,5.9749,3.4933,523.3296,2.1119,<LOD,0,5.7027,1.208,2251.9932,31.8025,10.6725,1.8795,247.629,10.8637,<LOD,11.6218,15.8292,0.9596,263.8665,7.5291,48.9426,1.6192
414,Mining,210.27,29.57,29.42,29.54,114.95,"Fri Feb 4, 2022 - 11:25:00",User,2,ppm,Mining,,,,,,EA2110_77.7_A,2.3025,1.4255,32614.4453,377.4795,5.6011,1.4209,<LOD,5.7323,288.6902,29.037,648110.0625,1432.7085,<LOD,1.864,74783.2422,270.7931,4.3896,2.2144,18219.7793,59.0484,<LOD,57.3768,272.7837,7.6681,69.1925,5.5007,21109.8965,123.8358,<LOD,0,<LOD,3.061,13673.668,145.6217,4895.0825,945.1815,64.6299,23.0073,<LOD,1.6203,<LOD,1.2907,200.8045,9.7445,12327.2939,204.5776,7.3,1.4804,<LOD,1.8934,70.5147,1.8186,<LOD,0,40524.293,101.2098,<LOD,9.2189,16.1629,1.3058,129258.0234,266.2719,8.359,3.4291,570.1483,2.1652,<LOD,0,7.2648,1.1865,2367.5381,33.5374,12.8294,1.9083,242.6823,11.2628,<LOD,11.5857,21.561,0.9807,194.3352,6.6231,57.1353,1.6668
415,Mining,210.27,29.05,28.82,29.56,116.57,"Fri Feb 4, 2022 - 11:29:01",User,2,ppm,Mining,,,,,,EA2110_77.7_B,<LOD,3.4889,32845.1406,380.0956,5.9218,1.4519,<LOD,5.8429,310.4854,29.5225,646032.9375,1436.4797,<LOD,1.8729,75624.0625,275.3102,4.6664,2.2451,18319.5605,59.2011,<LOD,57.1442,274.5263,7.8088,74.1435,5.5764,21169.9219,123.3049,<LOD,0,<LOD,2.6434,13618.9316,147.2148,4791.0156,947.3162,59.7571,22.7096,<LOD,1.6073,<LOD,1.2797,210.2239,9.8064,12868.1172,207.9951,8.9558,1.5042,<LOD,1.8965,69.2665,1.7916,<LOD,0,40653.7539,101.4575,<LOD,6.1664,16.8552,1.2889,129549.9141,266.4561,5.5645,3.4622,588.422,2.1882,<LOD,0,6.7361,1.1788,2350.9619,34.6986,10.8712,1.8804,238.6853,11.4536,<LOD,0,23.6486,0.9886,207.335,6.7189,59.576,1.6826
416,Mining,210.4,29.76,29.42,29.57,115.33,"Fri Feb 4, 2022 - 11:33:04",User,2,ppm,Mining,,,,,,EA2110_78.0_A,2.1984,1.3229,36228.9492,354.3285,5.6393,1.3368,<LOD,5.6768,231.3216,26.7212,664231.8125,1311.5057,<LOD,1.6918,45596.4844,214.3182,5.0265,2.0678,24626.7695,64.9978,<LOD,51.9782,277.7969,7.1723,74.4731,5.3209,19176.168,113.5403,<LOD,0,<LOD,2.4024,14217.8623,142.4852,7136.7871,872.5228,32.8581,20.7742,3.1558,1.0133,<LOD,1.1391,229.3158,9.5414,725.4459,62.7381,7.1153,1.3868,<LOD,2.3802,80.7983,1.7484,<LOD,0,41464.5391,96.5811,<LOD,6.614,17.8698,1.2521,142389.5781,262.081,<LOD,7.4534,321.7635,1.5538,<LOD,0,8.5793,1.116,2329.2761,30.7862,7.9891,1.5525,295.4711,10.9342,<LOD,0,<LOD,1.1159,232.4889,6.6525,42.4101,1.3135
417,Mining,211.36,29.86,29.33,28.77,115.81,"Fri Feb 4, 2022 - 11:37:00",User,2,ppm,Mining,,,,,,EA2110_78.0_B,<LOD,3.1279,37098.4297,356.6313,4.8401,1.3149,<LOD,5.3736,223.3716,26.3328,661408.6875,1310.183,<LOD,1.6866,45630.5469,211.8723,5.9031,2.0489,25077.6035,65.437,<LOD,51.7784,281.1917,7.0985,79.8008,5.3392,19146.6387,112.2159,<LOD,0,<LOD,2.71,14294.1729,140.9781,7466.7632,874.6872,28.3709,20.43,3.9173,1.0044,<LOD,1.1208,225.3757,9.4664,845.0121,65.1422,7.8828,1.3863,<LOD,1.738,79.9016,1.7175,<LOD,0,40702.5625,95.6159,<LOD,5.5713,16.4562,1.2262,144142.8906,262.6307,<LOD,6.3251,324.7872,1.5429,<LOD,0,8.9108,1.1141,2325.5195,30.5721,7.3091,1.5276,281.5244,10.6832,<LOD,10.6511,<LOD,1.0981,239.7056,6.671,41.7798,1.2979
418,Mining,210.56,29.38,28.72,28.79,115.86,"Fri Feb 4, 2022 - 11:41:07",User,2,ppm,Mining,,,,,,EA2110_78.3_A,2.4346,1.2483,32098.1699,308.422,6.6565,1.346,<LOD,5.2471,158.0087,24.7679,700034.875,1155.3574,<LOD,1.609,42991.6523,202.2734,15.5624,2.0416,16166.0645,51.4775,<LOD,47.0662,350.6026,7.355,92.3414,5.55,16276.208,103.4174,<LOD,0,<LOD,2.8394,12733.2568,131.1128,4999.3789,776.1202,<LOD,30.1009,12.5157,1.0544,<LOD,1.1206,337.2785,10.6358,1225.6283,70.7035,8.486,1.3694,<LOD,1.6452,71.8844,1.6687,<LOD,0,45897.7539,98.2625,5.0137,3.5746,16.0304,1.2006,123329.6016,240.9686,<LOD,4.4457,341.5516,1.5517,<LOD,0,8.134,1.0625,2090.7429,28.6572,16.5917,1.6531,341.6475,10.7397,<LOD,11.327,<LOD,1.0784,305.4724,7.1969,46.8324,1.3142
419,Mining,211.31,29.81,28.95,29.57,116.25,"Fri Feb 4, 2022 - 11:45:08",User,2,ppm,Mining,,,,,,EA2110_78.3_B,3.8551,1.2505,33120.8672,311.9678,7.37,1.4006,<LOD,5.2257,149.9798,24.3447,696904.4375,1178.3109,<LOD,1.6912,41659.3867,199.6358,15.4387,2.0104,15890.3457,51.014,<LOD,48.3215,351.5127,7.3362,93.7578,5.7451,16127.4375,106.0432,<LOD,0,<LOD,2.8856,13133.9268,132.9282,5019.6294,774.9496,29.1706,21.0514,12.011,1.0846,<LOD,1.1542,347.6911,11.0811,1195.4631,69.7,8.3525,1.4054,<LOD,2.0196,72.0129,1.7219,<LOD,0,46793.1016,99.0939,<LOD,6.3587,16.0759,1.2265,125824.2188,242.3215,<LOD,6.2098,337.4438,1.5878,<LOD,0,7.476,1.0943,2144.3997,28.4772,17.4474,1.7101,347.3556,10.777,<LOD,11.6741,<LOD,1.0948,320.9207,7.5547,48.8782,1.3592
421,Mining,211.16,29.68,29.32,29.36,116.56,"Fri Feb 4, 2022 - 11:53:33",User,2,ppm,Mining,,,,,,EA2110_78.6_A,2.7216,1.4421,18273.7676,307.6424,5.0476,1.3479,<LOD,5.6185,202.9465,28.6938,644733.1875,1458.7471,<LOD,1.7932,116854.6094,308.9309,9.577,2.2789,44648.7578,91.9477,<LOD,39.5607,244.1123,7.3365,66.086,5.3462,9802.251,88.4218,<LOD,0,<LOD,2.5532,9021.2168,117.7727,6660.8174,1084.0284,<LOD,32.363,11.0122,1.1369,<LOD,1.2359,221.283,9.5066,16375.2773,230.3702,6.6169,1.3963,<LOD,2.1613,52.1977,1.7,<LOD,0,36404.5742,96.0526,<LOD,9.6154,12.0568,1.1633,93860.2188,232.1339,<LOD,7.9612,815.751,2.5255,<LOD,0,6.0117,1.1281,1134.7241,26.7725,21.6619,2.1304,256.781,10.1344,<LOD,0,12.2404,0.8712,245.3103,7.0163,39.0298,1.7287
422,Mining,211.14,29.99,29.89,29.62,115.06,"Fri Feb 4, 2022 - 11:57:27",User,2,ppm,Mining,,,,,,EA2110_78.6_B,3.0645,1.4671,18599.3418,311.3286,4.1193,1.3724,<LOD,5.6113,205.8539,29.1208,642879.1875,1475.6202,<LOD,1.8052,116798.4609,296.7687,7.7701,2.2929,44802.5039,92.3347,<LOD,40.3422,244.9739,7.0291,64.7455,5.4678,9548.5,89.9211,<LOD,0,<LOD,3.1604,8958.8174,112.5854,5707.7773,1077.6288,<LOD,30.9798,12.4747,1.1773,<LOD,1.2861,219.6215,9.789,16898.7969,236.1712,7.0387,1.4542,<LOD,1.9326,52.9889,1.7572,<LOD,0,35835.8828,95.9667,<LOD,7.6637,11.4692,1.2081,96551.8281,236.1565,<LOD,7.4583,840.0364,2.6354,<LOD,0,6.6634,1.1601,1165.7351,25.2992,21.0345,2.2054,266.429,9.7935,<LOD,11.603,12.2359,0.8983,233.754,7.1162,38.9518,1.7957
487,ucsb mining,210.01,0,0,0,0,"Thu Feb 17, 2022 - 12:24:02",User,2,ppm,,,,,Mining,,EA2110_78.9_A,2.829,1.4855,22559.2227,329.3846,5.4387,1.3925,<LOD,5.7061,249.3512,29.8264,647863.1875,1415.4706,<LOD,1.8753,135329.4219,321.6484,9.7998,2.3467,18429.6152,59.0975,<LOD,43.5074,217.0386,7.3522,77.8539,5.7745,10891.9062,96.0157,<LOD,0,<LOD,3.1365,11151.4111,128.7279,3837.1343,982.3682,34.2866,22.071,10.8729,1.1789,<LOD,1.2955,225.1476,10.0337,15342.6348,224.2325,5.3556,1.4373,<LOD,1.9609,48.4666,1.7106,<LOD,0,36147.5234,95.3485,<LOD,7.2925,13.4139,1.2639,94739.3438,234.8278,6.3765,3.5398,798.1343,2.5916,<LOD,0,4.3724,1.14,1390.8827,28.8574,18.6262,2.1644,311.375,11.2274,<LOD,11.9581,9.4901,0.876,227.2808,7.1174,42.1723,1.7958
488,ucsb mining,210.26,0,0,0,0,"Thu Feb 17, 2022 - 12:28:04",User,2,ppm,,,,,Mining,,EA2110_78.9_B,3.0674,1.5048,22427.0059,331.227,4.848,1.3836,<LOD,5.581,286.7296,30.3231,647063.5,1420.9324,<LOD,1.8951,136979.6406,321.8868,10.3802,2.3753,17620.5391,58.1028,<LOD,42.441,219.5357,7.3229,72.8671,5.6071,10730.5674,94.0847,<LOD,0,<LOD,2.5876,11100.2148,127.9649,4602.7354,1000.1198,45.8607,22.1723,11.1826,1.168,<LOD,1.2908,224.0246,9.8258,15747.7441,227.5199,6.6724,1.447,<LOD,2.7881,47.1864,1.6892,<LOD,0,35712.1523,95.3291,<LOD,9.5304,15.0261,1.2412,94275.7734,235.4128,11.3406,3.5987,816.991,2.5861,<LOD,0,2.9915,1.1179,1374.8846,28.6353,20.7661,2.1688,301.5623,11.0704,<LOD,0,10.7809,0.8733,212.0893,6.8189,41.2947,1.7803
433,Mining ucsb,210.01,0,0,0,0,"Thu Feb 10, 2022 - 14:13:51",User,2,ppm,Mining,,,,,,EA2110_79.2_A,3.453,1.4959,15896.4033,301.1376,6.5302,1.32,<LOD,5.749,248.9168,29.7764,642100,1441.9602,<LOD,1.8945,166926.1094,339.2005,14.502,2.3891,23291.084,66.9015,<LOD,36.6132,208.0712,7.3437,73.3906,5.6664,7510.6143,81.5962,<LOD,0,<LOD,3.1929,8758.2793,115.0118,3518.3337,1045.6273,<LOD,35.5931,9.8607,1.1908,<LOD,1.3202,180.3624,9.2278,19649.8594,253.8646,<LOD,2.0111,<LOD,2.3536,40.091,1.6931,<LOD,0,30122.1211,88.814,<LOD,9.901,11.3763,1.2243,78645.3828,220.1452,<LOD,7.8642,1122.8325,3.0757,<LOD,0,6.1448,1.1836,1041.9297,26.836,18.9268,2.3749,301.7723,10.9296,<LOD,11.4727,11.869,0.8901,242.8349,7.3159,38.7533,2.0125
434,Mining ucsb,210.6,0,0,0,0,"Thu Feb 10, 2022 - 14:17:45",User,2,ppm,Mining,,,,,,EA2110_79.2_B,2.2794,1.5454,15730.5098,299.2354,5.1877,1.3706,<LOD,5.7627,233.703,31.0672,642333.25,1424.3413,<LOD,1.9128,168494.7656,341.9691,12.3873,2.4776,23319.8086,66.7711,<LOD,37.0762,215.5361,7.4671,72.9805,5.6625,7636.7729,82.0906,<LOD,0,<LOD,3.2041,8816.9756,116.0453,2394.2288,1023.3173,<LOD,31.3122,10.4056,1.196,<LOD,1.3217,183.7488,9.3067,18798.0371,247.8228,4.4103,1.4151,<LOD,2.0498,39.7405,1.6939,<LOD,0,30116.9785,88.6021,<LOD,6.5956,10.8448,1.2143,78744.2266,219.7428,<LOD,5.7951,1129.9619,3.0807,<LOD,0,3.695,1.1507,1080.4008,27.276,19.6912,2.3858,302.4817,11.0632,<LOD,11.687,12.1029,0.8943,235.8985,7.2365,38.9977,2.0151
435,Mining ucsb,211.1,0,0,0,0,"Thu Feb 10, 2022 - 14:22:52",User,2,ppm,Mining,,,,,,EA2110_79.5_A,2.8389,1.4892,14221.3643,275.1024,7.4383,1.2982,<LOD,5.6672,209.9104,29.6552,673082.0625,1326.4458,<LOD,1.8007,151659.2031,326.3428,11.3162,2.3665,24862.8477,67.5629,<LOD,35.7424,187.5352,6.9554,71.5117,5.5839,7455.0464,79.4543,<LOD,0,<LOD,2.6284,7983.1636,109.5775,3444.313,977.1683,<LOD,29.7397,5.9117,1.1311,<LOD,1.2585,256.3311,10.1567,10781.7725,189.3905,<LOD,1.9143,<LOD,1.9529,39.6844,1.618,<LOD,0,30657.832,86.9551,<LOD,6.7382,12.0255,1.1793,72539.1641,209.2306,<LOD,6.9778,992.5897,2.8231,<LOD,0,3.9876,1.0918,968.1418,25.7345,17.5397,2.2193,279.0175,10.3372,<LOD,0,7.4985,0.8299,208.8247,6.7398,31.2139,1.8479
436,Mining ucsb,211.09,0,0,0,0,"Thu Feb 10, 2022 - 14:26:53",User,2,ppm,Mining,,,,,,EA2110_79.5_B,1.9234,1.4514,14923.2021,278.1484,6.2493,1.3168,<LOD,5.7197,209.6371,29.2046,670178.5,1340.2643,<LOD,1.9119,154064.5312,327.2644,10.0956,2.3185,27338.5117,70.5958,<LOD,36.2796,205.7836,7.0575,70.3343,5.7366,7234.085,80.9586,<LOD,0,<LOD,2.7684,8047.0552,109.4656,2378.1421,970.2169,<LOD,31.2956,5.5707,1.1673,<LOD,1.3094,251.9318,10.4025,10694.0723,189.3061,<LOD,1.9967,<LOD,2.0621,40.0684,1.6777,<LOD,0,32473.4824,88.9977,<LOD,8.0318,11.8815,1.2065,69284.6016,204.2295,<LOD,7.9117,1014.8459,2.9472,<LOD,0,3.9282,1.1487,1012.4391,25.4568,17.374,2.3047,278.1243,10.2886,<LOD,0,8.4428,0.8665,203.9552,6.8986,31.3796,1.9248
438,Mining ucsb,211.69,0,0,0,0,"Thu Feb 10, 2022 - 14:35:37",User,2,ppm,Mining,,,,,,EA2110_79.8_A,2.5773,1.4653,19765.6875,316.9117,5.0726,1.3543,<LOD,5.7139,249.7561,29.4882,642202.375,1435.9243,<LOD,1.8696,151695.4062,334.6593,11.7321,2.3385,26481.5332,70.2595,<LOD,37.3215,190.152,7.2256,63.5193,5.4126,8045.4004,83.1949,<LOD,0,<LOD,3.1166,9723.4023,121.7473,5401.2549,1029.964,<LOD,51.1663,15.1184,1.2055,<LOD,1.287,192.9263,9.3244,13115.6602,208.5705,4.7227,1.4022,<LOD,1.943,45.0476,1.7241,<LOD,0,29135.1348,85.9122,<LOD,6.2311,11.4307,1.2068,91019.9531,230.7009,<LOD,5.2165,894.1171,2.7139,<LOD,0,5.8164,1.1634,1124.1282,27.5828,26.8517,2.3079,327.6063,11.2836,<LOD,10.9308,10.6017,0.8746,194.1441,6.6533,38.6681,1.8329
439,Mining ucsb,210.63,0,0,0,0,"Thu Feb 10, 2022 - 14:42:34",User,2,ppm,Mining,,,,,,EA2110_79.8_B,2.8843,1.493,19078.043,317.5778,5.1684,1.3899,<LOD,5.8554,259.4793,30.0038,643455.5625,1452.1954,<LOD,1.9879,153906.0625,330.0724,8.5096,2.3434,27272.3867,71.8964,<LOD,38.1763,194.1706,7.1332,72.0488,5.7434,7919.1416,85.0248,<LOD,0,<LOD,2.7306,9881.1611,120.1947,4302.0557,1033.5911,<LOD,40.463,15.7167,1.2388,<LOD,1.3248,186.4731,9.4762,13011.7949,209.8902,4.6153,1.4246,<LOD,1.9713,45.8939,1.7645,<LOD,0,30092.5918,88.0441,5.11,4.2433,10.946,1.2012,87618.3125,229.1556,8.2595,3.5645,894.8611,2.7942,<LOD,0,4.195,1.1919,1159.391,27.1288,23.6229,2.3299,329.699,11.133,<LOD,0,11.1693,0.9062,185.1009,6.7263,35.5266,1.8736
23,Mining,210.23,29.94,29.43,29.16,115.03,"Thu Dec 9, 2021 - 16:51:51",User,2,ppm,,,,,Mining,,EA2110_8.3,2.0832,1.4166,24377.4512,337.8279,<LOD,2.1324,<LOD,4.7866,263.5127,28.7234,624708.9375,1411.2585,<LOD,1.7922,87464.5234,272.5023,4.6058,2.208,21284.8535,64.0219,<LOD,43.2854,76.2801,5.7149,22.9631,4.2524,11983.3203,96.1763,<LOD,0,<LOD,2.5358,9688.4922,119.7209,6402.4863,916.3156,77.3934,22.0333,<LOD,1.5253,<LOD,1.2226,47.3218,6.466,4436.8101,132.3578,4.4439,1.2225,<LOD,1.8559,40.0758,1.484,<LOD,0,13464.9434,61.1969,<LOD,6.0605,1.3438,0.8433,193044.5469,312.0291,10.3801,3.4217,632.9137,2.2199,<LOD,0,2.8912,1.0534,1601.9429,28.3179,10.6463,1.8486,178.0783,9.3949,<LOD,0,34.7149,0.9902,73.7929,4.8202,58.175,1.6681
24,Mining,210.54,29.15,29.2,29.58,116.17,"Thu Dec 9, 2021 - 16:56:06",User,2,ppm,,,,,Mining,,EA2110_8.6_A,<LOD,2.7533,37892.7617,425.9459,1.7813,1.2968,<LOD,5.3372,391.6523,31.6065,619608.75,1532.2917,<LOD,1.8489,107923.125,312.3998,<LOD,3.5001,12348.4639,50.121,<LOD,51.2921,122.2697,6.805,40.1281,4.9136,15842.8105,112.4686,<LOD,0,<LOD,2.7133,16222.2393,159.2416,7183.3877,968.1407,84.8476,23.3159,<LOD,2.6814,<LOD,1.257,102.9735,8.0554,2463.0662,102.5819,7.5997,1.396,<LOD,1.9919,60.1672,1.7718,<LOD,0,20045.0469,73.108,<LOD,6.5328,3.2834,0.9654,156138.9219,294.3399,9.015,3.6796,661.1711,2.3682,<LOD,0,5.0678,1.153,2367.7983,35.475,13.1491,2.003,243.7977,11.8288,<LOD,0,1.4019,0.8286,130.8903,5.9063,84.3981,1.8795
