Height,Section Height,SampleName,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma,,Ag_Corr,Ag 2-Sigma_Corr,Al_Corr,Al 2-Sigma_Corr,As Corr,As 2-Sigma_Corr,Au_Corr,Au 2-Sigma_Corr,Ba_Corr,Ba 2-Sigma_Corr,Bi_Corr,Bi 2-Sigma_Corr,Ca_Corr,Ca 2-Sigma_Corr,Cd_Corr,Cd 2-Sigma_Corr,Cl_Corr,Cl 2-Sigma_Corr,Co_Corr,Co 2-Sigma_Corr,Cr_Corr,Cr 2-Sigma_Corr,Cu_Corr,Cu 2-Sigma_Corr,Fe_Corr,Fe 2-Sigma_Corr,Hf_Corr,Hf 2-Sigma_Corr,Hg_Corr,Hg 2-Sigma_Corr,K_Corr,K 2-Sigma_Corr,Mg_Corr,Mg 2-Sigma_Corr,Mn_Corr,Mn 2-Sigma_Corr,Mo_Corr,Mo 2-Sigma_Corr,Nb_Corr,Nb 2-Sigma_Corr,Ni_Corr,Ni 2-Sigma_Corr,P_Corr,P 2-Sigma_Corr,Pb_Corr,Pb 2-Sigma_Corr,Pd_Corr,Pd 2-Sigma_Corr,Rb_Corr,Rb 2-Sigma_Corr,S_Corr,S 2-Sigma_Corr,Sb_Corr,Sb 2-Sigma_Corr,Si_Corr,Si 2-Sigma_Corr,Sn_Corr,Sn 2-Sigma_Corr,Sr_Corr,Sr 2-Sigma_Corr,Th_Corr,Th 2-Sigma_Corr,Ti_Corr,Ti 2-Sigma_Corr,U_Corr,U 2-Sigma_Corr,V_Corr,V 2-Sigma_Corr,Y_Corr,Y 2-Sigma_Corr,Zn_Corr,Zn 2-Sigma_Corr,Zr_Corr,Zr 2-Sigma_Corr
188.5,88.5,EA2110_88.5_B,0,3.1046,18590.4082,325.0495,3.927,1.3719,0,5.7078,3766.207,51.4913,630675.0625,1472.1276,0,1.9523,153602.9062,331.4534,3.4525,2.472,13854.4678,52.8005,0,41.2055,175.5231,7.5988,68.4698,5.5577,9625.376,91.2187,0,0,0,3.1514,9953.6904,121.2929,4621.5122,1033.4779,91.3755,23.7558,3.6417,1.1421,0,1.3014,166.1316,9.0704,21977.6582,270.3174,6.226,1.4575,0,2.1761,41.5748,1.6546,0,0,22898.1133,79.9834,0,9.0973,12.0579,1.2299,107223.1172,253.3539,8.6449,4.0171,952.4567,2.8399,0,0,3.2901,1.1535,1201.7069,43.0813,14.5888,2.2188,236.3878,12.0814,0,10.9395,11.7282,0.8889,167.0123,6.4226,43.3535,1.9179,,0,5.55409956,13945.40705,6807.0495,0,3.534334041,0,7.012758945,3757.68531,84.9172223,0,1.9523,193825.5944,1739.57717,,,12799.52682,1905.949844,0,71.99490055,211.0131853,21.38400785,79.78896464,12.12992901,11450.01602,795.6860689,0,0,0,3.1514,10251.07537,1399.820951,3756.265497,3048.757034,289.6121517,57.78259156,3.6417,1.1421,0,2.872813198,155.5221649,20.13114983,21977.6582,516.5638316,3.994672677,7.654629894,0,2.1761,73.89331606,6.017676449,26665.20424,486.4161311,0,13.63616355,144946.0582,12888.38178,8.6449,10.06529369,1049.581455,6.645642116,7.165811261,3.325594675,1654.238689,208.9636576,14.5888,3.051166508,237.0584841,28.87744265,26.54031384,3.967212268,183.0915998,15.57295753,47.51912288,22.51292798
188.8,88.8,EA2110_88.8_A,2.1332,1.4828,21600.666,320.2019,4.9383,1.3887,0,5.9433,271.8621,30.15,666470.25,1353.4896,0,1.8011,146617.7031,319.0326,9.9971,2.3624,12480.8701,48.8537,0,42.7343,222.8636,7.1887,80.1902,5.74,10844.042,94.9221,0,0,0,2.6347,10166.9287,119.2309,5195.6753,959.9367,65.2677,23.0096,20.3431,1.2159,0,1.276,196.3506,9.4384,7560.6064,162.3626,6.1794,1.4611,0,1.9587,48.6703,1.6839,0,0,29319.1152,85.0826,5.7177,4.2596,16.5847,1.3004,85988.6172,225.3138,8.4595,3.5743,733.7831,2.4621,0,0,6.2279,1.1409,1485.1494,28.4126,18.2119,2.095,307.9303,10.9835,0,0,9.2103,0.8657,200.4668,6.7178,35.047,1.7024,,0,3.93229956,17300.24175,6802.2019,0,3.551134041,0,7.248258945,223.1187884,63.5759223,0,1.8011,185023.2199,1727.15637,,,11533.48538,1902.003044,0,73.52370055,290.3570587,20.97390785,91.41826431,12.31222901,12559.84543,799.3894689,0,0,0,2.6347,10450.30552,1397.758951,4409.038214,2975.215834,267.5944443,57.03639156,20.3431,1.2159,0,2.847413198,181.4628456,20.49914983,7560.6064,408.6090316,3.945040116,7.658229894,0,1.9587,78.03088134,6.046976449,34429.47486,491.5153311,5.7177,8.79846355,126872.047,12860.34168,8.4595,9.622493691,808.7544459,6.267842116,9.337985885,3.312994675,1948.668661,194.2949576,18.2119,2.927366508,312.6853362,27.77954265,24.87529458,3.944012268,218.1187393,15.86815753,39.02041994,22.29742798
188.8,88.8,EA2110_88.8_B,0,2.7381,21462.8418,316.1677,4.3868,1.4023,0,5.9776,472.4611,32.2384,663306.4375,1353.1157,0,1.8928,148951.5781,326.8531,8.1372,2.4189,12666.21,48.9138,0,42.5287,212.8895,7.3192,81.6518,5.8473,10385.542,94.5491,0,0,0,2.739,10034.207,121.0295,4437.2109,944.4493,64.5891,23.2848,17.9627,1.2218,0,1.2971,192.8294,9.5101,9080.7773,175.069,6.5833,1.4887,0,2.0385,46.6785,1.6878,0,0,28661.2227,84.0258,5.4328,4.3981,16.077,1.3059,87221.6875,225.5485,0,5.8349,796.8947,2.6024,0,0,5.059,1.1616,1328.5038,32.1072,15.9363,2.1376,276.4227,11.1253,0,0,9.6788,0.8803,192.2642,6.7194,37.823,1.7869,,0,5.18759956,17146.64115,6798.1677,0,3.564734041,0,7.282558945,426.0267812,65.6643223,0,1.8928,187964.2427,1734.97687,,,11704.31269,1902.063144,0,73.31810055,273.6402152,21.10440785,92.86850359,12.41952901,12142.29314,799.0164689,0,0,0,2.739,10326.30264,1399.557551,3546.731201,2959.728434,267.0221549,57.31159156,17.9627,1.2218,0,2.868513198,178.440167,20.57084983,9080.7773,421.3154316,4.375224482,7.685829894,0,2.0385,76.86941245,6.050876449,33633.95174,490.4585311,5.4328,8.93696355,127921.5903,12860.57638,0,11.88309369,878.2597628,6.408142116,8.47371503,3.333694675,1785.950792,197.9895576,15.9363,2.969966508,279.3789714,27.92134265,25.18510098,3.958612268,209.5305489,15.86975753,41.86065341,22.38192798
189.1,89.1,EA2110_89.1_A,0,3.3139,23561.2754,297.1134,6.1013,1.387,0,5.6984,226.8559,28.2702,703620.75,1201.674,0,1.8365,115933.6484,297.8209,7.0932,2.2087,8865.7988,40.4484,0,43.4901,202.2614,6.8242,83.4543,5.7876,11356.3916,96.6355,0,0,0,2.6632,11347.4229,125.9813,3999.6311,821.5585,34.7261,21.9382,9.4969,1.1526,0,1.2621,209.1268,9.6216,2410.1138,95.504,5.471,1.3972,0,1.8571,51.1076,1.6822,0,0,29008.8066,81.1287,0,5.9924,13.4814,1.2172,86302.8125,218.2009,0,6.9744,597.1277,2.2164,0,0,3.5771,1.0995,1565.8495,27.5483,18.9589,2.0091,283.0738,10.5065,0,0,5.0628,0.8296,229.3289,7.012,41.3181,1.6176,,0,5.76339956,19485.27734,6779.1134,0,3.549434041,0,7.003358945,177.594545,61.6961223,0,1.8365,146356.8366,1705.94467,,,8201.483528,1893.597744,0,74.27950055,255.8272513,20.60940785,94.65699312,12.35982901,13026.43812,801.1028689,0,0,0,2.6632,11553.25013,1404.509351,3049.241629,2836.837634,241.8375436,55.96499156,9.4969,1.1526,0,2.833513198,192.4302278,20.68234983,2410.1138,341.7504316,3.19053998,7.594329894,0,1.8571,79.45213254,6.045276449,34054.24993,487.5614311,0,10.53126355,127139.4783,12853.22878,0,13.02259369,658.2547456,6.022142116,7.378015671,3.271594675,2032.497051,193.4306576,18.9589,2.841466508,286.4097818,27.30254265,22.13266486,3.907912268,248.3375979,16.16235753,45.43662604,22.21262798
189.1,89.1,EA2110_89.1_B,0,3.2785,24713.5625,306.7097,6.0135,1.3504,0,5.4884,228.4402,28.0341,699173.75,1203.3546,0,1.7363,115518.2969,293.4296,7.2824,2.1912,9504.9033,42.0417,0,42.4246,202.8492,6.7246,89.8063,5.7376,11430.7002,94.2483,0,0,0,2.9829,11477.5078,125.0089,3896.7698,830.9956,55.0825,21.8039,9.7306,1.1189,0,1.2316,219.6096,9.5361,2193.5918,93.311,5.6217,1.3669,0,1.841,51.6206,1.6391,0,0,29555.7832,82.4953,0,8.6704,12.7527,1.1944,88866.9219,222.4984,5.797,3.3388,596.7577,2.155,0,0,4.3006,1.0642,1600.1467,27.5917,18.5973,1.9542,279.4828,10.3793,0,10.8417,6.4326,0.818,230.3557,6.8512,37.5286,1.5556,,0,5.72799956,20769.46395,6788.7097,0,3.512834041,0,6.793358945,179.197081,61.4600223,0,1.7363,145833.4332,1701.55337,,,8790.54449,1895.191044,0,73.21400055,256.8124189,20.50980785,100.9596203,12.30982901,13094.11037,798.7156689,0,0,0,2.9829,11674.78943,1403.536951,2932.297419,2846.274734,259.0048751,55.83069156,9.7306,1.1189,0,2.803013198,201.4289031,20.59684983,2193.5918,339.5574316,3.351046996,7.564029894,0,1.841,79.7512758,6.002176449,34715.65362,488.9280311,0,13.20926355,129321.9522,12857.52628,5.797,9.386993691,657.8472616,5.960742116,7.912963027,3.236294675,2068.12376,193.4740576,18.5973,2.786566508,282.6137721,27.17534265,23.0384766,3.896312268,249.412666,16.00155753,41.55944133,22.15062798
189.4,89.4,EA2110_89.4_A,2.3011,1.682,12911.9785,306.339,4.0801,1.3104,0,5.9043,372.3707,34.6109,625011.125,1550.6986,0,2.1341,230305.7344,380.0216,0,3.8404,20776.9004,64.0951,0,35.9424,122.1614,6.9733,46.3576,5.4323,6351.6475,80.4568,0,0,0,2.9806,7502.6035,109.9125,3902.0046,1142.6586,101.2892,25.3792,0,1.7956,0,1.3775,116.4553,8.5692,13919.3047,221.6988,0,2.0665,0,2.189,29.871,1.7035,0,0,21313.1445,76.7126,0,7.1383,7.66,1.1675,54739.25,192.3751,12.6112,4.0638,1236.5867,3.4338,0,0,3.1325,1.2464,830.8118,28.1137,16.7672,2.5663,186.7935,10.0018,0,0,8.8524,0.9074,140.7524,6.4872,27.4887,2.178,,0,4.13149956,7616.981303,6788.339,0,3.472834041,0,7.209258945,324.7842916,68.0368223,0,2.1341,290482.3427,1788.14537,,,19179.91502,1917.244444,0,66.73180055,121.5776287,20.75850785,57.84863835,12.00452901,8468.657604,784.9241689,0,0,0,2.9806,7961.00645,1388.440551,2938.248924,3157.937734,297.9727545,59.40599156,0,1.7956,0,2.948913198,112.8788929,19.62994983,13919.3047,467.9452316,-2.636493114,8.263629894,0,2.189,67.06853464,6.066576449,24748.66117,483.1453311,0,11.67716355,100273.7559,12827.40298,12.6112,10.11199369,1362.496128,7.239542116,7.049283682,3.418494675,1268.96607,193.9960576,16.7672,3.398666508,184.632852,26.79784265,24.63862498,3.985712268,155.5972663,15.63755753,31.28722949,22.77302798
189.4,89.4,EA2110_89.4_B,0,3.6265,13051.5371,311.5558,4.2686,1.2992,0,5.9242,363.0804,35.4964,621507.0625,1569.1841,0,2.1331,231040.1562,383.9413,0,5.6944,21621.1055,65.8052,0,35.9034,135.3741,7.1763,46.8789,5.3731,6360.25,79.5138,0,0,0,4.0415,7544.1719,111.3199,4541.0649,1170.3784,118.4643,25.4725,0,1.7773,0,1.3657,123.7213,8.6597,13719.3047,220.6606,0,2.0432,0,2.2842,28.9271,1.6679,0,0,21617.8105,77.7406,0,7.3592,7.6935,1.1843,55637.625,194.9291,12.932,4.1778,1226.3311,3.3781,0,0,2.4162,1.2251,890.2926,28.0207,16.1481,2.5276,200.6244,10.2983,0,10.9699,7.5684,0.8822,146.946,6.5083,28.0919,2.1458,,0,6.07599956,7772.514837,6793.5558,0,3.461634041,0,7.229158945,315.3870557,68.9223223,0,2.1331,291407.8213,1792.06507,,,19958.01668,1918.954544,0,66.69280055,143.7224476,20.96150785,58.36588639,11.94532901,8476.491832,783.9811689,0,0,0,4.0415,7999.844118,1389.847951,3664.804024,3185.657534,312.457174,59.49929156,0,1.7773,0,2.937113198,119.1161934,19.72044983,13719.3047,466.9070316,-2.636493114,8.240329894,0,2.2842,66.51812271,6.030976449,25117.06307,484.1733311,0,11.89806355,101038.4191,12829.95698,12.932,10.22599369,1351.201553,7.183842116,6.519659921,3.397194675,1330.752606,193.9030576,16.1481,3.359966508,199.2533563,27.09434265,23.78955046,3.960512268,162.082017,15.65865753,31.90438685,22.74082798
189.7,89.7,EA2110_89.7_A,1.976,1.7013,12793.4707,325.1651,2.8929,1.2681,0,5.9984,320.7695,34.7644,606275.3125,1681.7657,0,2.1641,264382.5625,405.4622,4.6741,2.6433,10051.2148,46.7015,0,36.102,139.9976,7.6285,28.8438,5.1412,6041.2808,80.5151,0,0,0,3.0707,7001.583,109.1515,9731.7461,1284.7885,385.1495,33.4702,3.1736,1.2302,0,1.3832,111.0179,8.6529,4082.1262,130.8253,0,2.0554,0,2.221,24.7553,1.6272,0,0,21768.3379,77.5131,0,7.2749,7.9366,1.1963,54440.6562,195.7203,16.0735,4.132,1194.5787,3.4524,0,0,0,2.6075,793.9385,28.9092,10.1423,2.5048,247.9172,11.3203,0,0,0,1.318,120.4559,6.336,17.3447,2.1509,,0,4.15079956,7484.908203,6807.1651,0,3.430534041,0,7.303358945,272.5891365,68.1903223,0,2.1641,333424.1152,1813.58597,,,9294.078385,1899.850844,0,66.89140055,151.4715503,21.41370785,40.47096961,11.71342901,8186.009127,784.9824689,0,0,0,3.0707,7492.899229,1387.679551,9566.149952,3300.067634,537.3630145,67.49699156,3.1736,1.2302,0,2.954613198,108.2113043,19.71364983,4082.1262,377.0717316,-2.636493114,8.252529894,0,2.221,64.08544075,5.990276449,25299.08068,483.9458311,0,11.81376355,100019.6041,12830.74818,16.0735,10.18019369,1316.232377,7.258142116,4.733150177,4.779594675,1230.663399,194.7915576,10.1423,3.337166508,249.2460961,28.11634265,18.78477196,4.396312268,134.3466621,15.48635753,20.90850889,22.74592798
189.7,89.7,EA2110_89.7_B,0,4.1344,13164.916,326.7507,2.7949,1.2725,0,6.212,347.9039,36.5937,604409.6875,1680.1387,0,2.1199,264536.5625,410.6839,0,6.7935,10130.7617,46.5732,0,36.0219,138.0743,7.7411,34.625,5.2569,6084.3804,80.453,0,0,0,3.0065,7138.0186,111.7071,9513.2109,1275.1671,377.8676,33.1536,4.1683,1.2436,0,1.3828,109.3637,8.5829,4250.7178,131.9868,0,2.075,0,2.3151,24.448,1.6576,0,0,21898.293,77.284,0,8.3348,8.3072,1.2167,55452.6406,195.9932,13.5635,4.3206,1212.3724,3.4642,0,0,0,2.7055,765.3278,29.6123,15.3227,2.5751,240.0882,11.3755,0,0,0,2.026,106.1384,6.0994,20.4301,2.169,,0,6.58389956,7898.871944,6808.7507,0,3.434934041,0,7.516958945,300.0358668,70.0196223,0,2.1199,333618.1777,1818.80767,,,9367.396556,1899.722544,0,66.81130055,148.2480509,21.52630785,46.2072335,11.82912901,8225.259589,784.9203689,0,0,0,3.0065,7620.372036,1390.235151,9317.694737,3290.446234,531.2219094,67.18039156,4.1683,1.2436,0,2.954213198,106.7913012,19.64364983,4250.7178,378.2332316,-2.636493114,8.272129894,0,2.3151,63.90624636,6.020676449,25456.22229,483.7167311,0,12.87366355,100880.9673,12831.02108,13.5635,10.36879369,1335.828723,7.269942116,4.733150177,4.877594675,1200.943623,195.4946576,15.3227,3.407466508,240.9701395,28.17154265,18.78477196,5.104312268,119.3561206,15.24975753,24.06530153,22.76402798
190,90,EA2110_90.0_A,0,4.0119,14885.7998,313.9731,3.9162,1.2626,0,5.8953,332.5427,33.2255,631739.5,1494.6713,0,2.0256,219254.25,373.1722,7.0274,2.5448,13781.8428,52.809,0,37.208,144.5237,7.1277,48.9166,5.3017,7265.7954,83.1723,0,0,0,2.8376,7913.1064,112.1215,4500.8857,1098.8929,202.3236,27.5268,4.8616,1.1813,0,1.309,101.2045,8.0514,10302.2139,192.1815,0,2.0129,0,2.1139,30.9564,1.5856,0,0,23166.0762,78.8754,0,6.9433,10.5663,1.2113,63810.8438,205.5049,15.0611,3.9393,1036.0366,3.0567,0,0,2.8077,1.175,1033.7957,27.8301,10.39,2.2827,217.3121,10.4839,0,0,5.0773,0.841,141.7048,6.2999,30.703,1.9892,,0,6.46139956,9816.741131,6795.9731,0,3.425034041,0,7.200258945,284.4978518,66.6514223,0,2.0256,276555.8609,1781.29597,,,12732.58855,1905.958344,0,67.99740055,159.0574082,20.91290785,60.38774775,11.87392901,9301.164802,787.6396689,0,0,0,2.8376,8344.542396,1390.649551,3619.123823,3114.172034,383.1789326,61.55359156,4.8616,1.1813,0,2.880413198,99.78725735,19.11214983,10302.2139,438.4279316,-2.636493114,8.210029894,0,2.1139,67.7014588,5.948676449,26989.22477,485.3081311,0,11.48216355,107995.1569,12840.53278,15.0611,9.987493691,1141.628677,6.862442116,6.809130398,3.347094675,1479.818515,193.7124576,10.39,3.115066508,216.8937549,27.27994265,22.14225331,3.919312268,156.594437,15.45025753,34.57590473,22.58422798
190,90,EA2110_90.0_B,0,2.5721,14612.0498,312.7318,4.3708,1.3208,0,5.8397,323.3371,34.7001,627808,1512.4951,0,2.0988,220081.8438,380.2276,0,5.4715,14631.125,54.1958,0,38.4177,139.9447,7.2325,51.5326,5.4979,7459.0044,86.235,0,0,0,2.8456,7997.5586,114.9076,3653.4744,1088.5931,216.7895,28.6808,4.083,1.2139,0,1.3696,100.047,8.2221,11237.3359,199.4727,0,2.0795,0,2.2482,30.2944,1.6523,0,0,23258.6738,79.0351,0,7.258,10.2454,1.2218,65820.3281,207.7527,13.8506,4.1144,1071.2007,3.1838,0,0,2.3552,1.2068,1047.5728,28.7447,14.5715,2.4188,202.9995,10.538,0,0,7.2045,0.8829,171.7126,6.8717,28.3824,2.055,,0,5.02159956,9511.655633,6794.7318,0,3.483234041,0,7.144658945,275.1862908,68.1260223,0,2.0988,277598.7497,1788.35137,,,13515.36975,1907.345144,0,69.20710055,151.3828886,21.01770785,62.98341411,12.07012901,9477.118696,790.7023689,0,0,0,2.8456,8423.446722,1393.435651,2655.692044,3103.872234,395.37858,62.70759156,4.083,1.2139,0,2.941013198,98.79363287,19.28284983,11237.3359,445.7191316,-2.636493114,8.276629894,0,2.2482,67.31542988,6.015376449,27101.19372,485.4678311,0,11.79686355,109705.5546,12842.78058,13.8506,10.16259369,1180.355185,6.989542116,6.474557242,3.378894675,1494.129676,194.6270576,14.5715,3.251166508,201.7640504,27.33404265,23.54891322,3.961212268,188.012853,16.02205753,32.20160869,22.65002798
190,90,EA2110_90.0_B,2.6267,1.6554,14858.4395,317.3383,1.3876,1.3296,0,6.0507,334.6002,33.7358,624743.8125,1524.778,0,2.0503,221857.5312,377.6155,5.984,2.5721,15134.3916,55.3315,0,38.5821,138.8286,7.1655,50.3669,5.4393,7396.4165,85.435,0,0,0,2.7889,7950.0972,113.3507,3916.3491,1106.9485,186.4216,27.6701,4.6242,1.2053,0,1.3329,101.6065,8.2639,11838.0098,205.3207,4.7258,1.4869,0,2.1486,30.9741,1.6322,0,0,22916.1836,79.0522,0,7.3635,10.7903,1.2436,66034.7578,209.1022,14.3952,3.9927,1066.1047,3.1601,0,0,2.6968,1.1985,994.66,28.5651,11.8547,2.365,207.2176,10.4755,0,0,8.2149,0.8902,146.8725,6.4977,28.9996,2.0426,,0,4.10489956,9786.248964,6799.3383,0,3.492034041,0,7.355658945,286.5790346,67.1617223,0,2.0503,279836.3748,1785.73927,,,13979.22928,1908.480844,0,69.37150055,149.5122768,20.95070785,61.82677486,12.01152901,9420.120395,789.9023689,0,0,0,2.7889,8379.103179,1391.878751,2954.557353,3122.227634,369.7681671,61.69689156,4.6242,1.2053,0,2.904313198,100.1323433,19.32464983,11838.0098,451.5671316,2.396845032,7.684029894,0,2.1486,67.71178012,5.995276449,26687.05483,485.4849311,0,11.90236355,109888.0692,12844.13008,14.3952,10.04089369,1174.742919,6.965842116,6.727132248,3.370594675,1439.165744,194.4474576,11.8547,3.197366508,206.2229612,27.27154265,24.21706345,3.968512268,162.0050618,15.64805753,32.83308999,22.63762798
190.9,90.9,EA2110_90.9_A,3.2581,1.1547,41981.2812,311.622,7.5022,1.4185,0,5.7526,112.7483,22.4784,722462.6875,1082.2085,0,1.6709,4418.7192,78.1658,17.1025,1.8881,9415.001,38.5117,0,70.4116,382.651,7.7332,103.1964,5.7475,23429.3008,121.9726,0,0,0,2.3223,13323.4229,138.0937,5048.3818,686.4527,0,43.1614,35.0985,1.1863,0,1.1417,220.1286,9.589,950.6454,63.7523,8.5011,1.457,0,2.3133,80.5874,1.7132,0,0,52865.3008,99.9166,6.2782,3.2823,27.678,1.4148,120848.2266,227.6502,0,4.4392,102.3035,0.9004,0,0,7.4476,1.0758,3280.8855,32.7155,10.338,1.3998,603.2327,13.4491,0,0,0,1.0777,182.8575,6.042,65.3012,1.2313,,0,3.60419956,40013.77644,6793.622,0,3.580934041,0,7.057558945,62.17351057,55.9043223,0,1.6709,5831.76473,1486.28957,,,8707.681773,1891.661044,0,101.2010006,558.1647757,21.51840785,114.2456417,12.31972901,24021.14018,826.4399689,0,0,0,2.3223,13399.44179,1416.621751,4241.578518,2701.731834,212.5516938,77.18819156,35.0985,1.1863,0,2.713113198,201.8744246,20.64974983,950.6454,309.9987316,6.41782804,7.654129894,0,2.3133,96.64254858,6.076276449,62901.50459,506.3493311,6.2782,7.82116355,156543.241,12862.67808,0,10.48739369,113.3008411,4.706142116,10.23981766,3.247894675,3814.015358,198.5978576,10.338,2.232166508,624.8465118,30.24514265,18.78477196,4.156012268,199.6816559,15.19235753,69.97466763,21.82632798
190.9,90.9,EA2110_90.9_B,2.2473,1.1488,42383.4609,319.2837,7.4586,1.3764,0,5.595,119.9506,22.6908,717797.9375,1104.1227,0,1.5965,5161.376,82.1778,16.8102,1.8985,9670.4561,39.3526,0,55.4109,390.506,7.729,100.6765,5.5989,23349.9961,119.3221,0,0,0,2.306,13407.8457,136.86,6701.5977,718.7449,43.7739,20.8952,36.5921,1.1705,0,1.1245,231.3757,9.471,966.4971,64.5115,7.5318,1.4217,0,1.8647,78.5283,1.6655,0,0,53155.8359,101.0802,5.3494,3.3032,28.4649,1.3977,122207.3672,230.5483,0,4.0971,107.2808,0.9012,0,0,10.6867,1.0913,3142.6082,32.7531,11.1442,1.3885,615.1423,13.3792,0,0,0,1.0627,175.2653,5.8311,66.4827,1.2192,,0,3.59829956,40461.99268,6801.2837,0,3.538834041,0,6.899958945,69.45871257,56.1167223,0,1.5965,6767.620592,1490.30157,,,8943.134077,1892.501944,0,86.20030055,571.329954,21.51420785,111.7453284,12.17112901,23948.91803,823.7894689,0,0,0,2.306,13478.31864,1415.388051,6121.138934,2734.024034,249.4678997,54.92199156,36.5921,1.1705,0,2.695913198,211.5291924,20.53174983,966.4971,310.7579316,5.385449466,7.618829894,0,1.8647,95.44183535,6.028576449,63252.81941,507.5129311,5.3494,7.84206355,157700.0906,12865.57618,0,10.14529369,118.782382,4.706942116,12.63476995,3.263394675,3670.377824,198.6354576,11.1442,2.220866508,637.4360293,30.17524265,18.78477196,4.141012268,191.7325594,14.98145753,71.1835062,21.81422798
191.2,91.2,EA2110_91.2_A,1.7726,1.2057,45757.2656,342.9032,8.6641,1.4921,0,6.051,200.8068,24.3454,695870.4375,1166.0806,0,1.713,5792.1201,85.7251,12.1985,1.9604,7734.2104,36.5322,0,54.2785,333.6729,7.1396,111.2729,5.9219,20909.2754,117.388,0,0,0,2.4019,15938.0684,145.1427,5031.6509,687.2877,25.8765,21.0575,21.6235,1.1313,0,1.2103,213.6185,9.4216,1481.084,74.6127,10.3954,1.5119,0,1.6059,90.8371,1.8439,0,0,39979.8984,90.2096,4.7307,3.4766,26.2308,1.4184,156654.125,257.475,0,4.3182,173.4412,1.1579,0,0,10.185,1.1517,2824.9897,31.1006,15.0587,1.5572,445.9195,11.7671,0,0,7.567,0.8557,246.8604,6.8148,66.1441,1.3103,,0,3.65519956,44221.9886,6824.9032,0,3.654534041,0,7.355958945,151.2456071,57.7713223,0,1.713,7562.450133,1493.84887,,,7158.50143,1889.681544,0,85.06790055,476.0762434,20.92480785,122.2593647,12.49412901,21726.17316,821.8553689,0,0,0,2.4019,15842.32474,1423.670751,4222.556963,2702.566834,234.374337,55.08429156,21.6235,1.1313,0,2.781713198,196.2860059,20.48234983,1481.084,320.8591316,8.435402302,7.709029894,0,1.6059,102.6194076,6.206976449,47320.4858,496.6423311,4.7307,8.01546355,187019.8808,12892.50288,0,10.36639369,191.6453671,4.963642116,12.26381889,3.323794675,3340.44704,196.9829576,15.0587,2.389566508,458.5523216,28.56314265,23.78862468,3.934012268,266.693224,15.96515753,70.83707138,21.90532798
191.2,91.2,EA2110_91.2_B,2.778,1.2121,46837.5508,345.3529,8.8082,1.49,0,5.7565,207.1671,24.2037,691341.25,1174.1217,0,1.7068,8257.6074,101.886,13.5304,1.9585,8950.752,38.6757,0,73.4615,320.8314,7.2581,113.1112,5.9201,21127.0762,117.4161,0,0,0,2.4971,15685.4902,147.6215,5287.7671,695.2091,31.772,20.7777,22.3091,1.1308,0,1.2028,212.034,9.4611,1602.291,77.1001,10.1346,1.5156,0,1.8167,89.6596,1.8267,0,0,40736.5469,90.8207,0,8.3802,29.0465,1.4417,155373.8125,256.2308,0,4.4917,170.7621,1.1445,0,0,9.6057,1.1355,2761.7856,32.2012,15.4472,1.5555,445.5424,12.083,0,0,8.1758,0.8541,260.5229,6.9217,66.7312,1.3048,,0,3.66159956,45425.93142,6827.3529,0,3.652434041,0,7.061458945,157.6791172,57.6296223,0,1.7068,10669.32365,1510.00977,,,8279.784672,1891.825044,0,104.2509006,454.5535652,21.04330785,124.083376,12.49232901,21924.52261,821.8834689,0,0,0,2.4971,15606.33903,1426.149551,4513.738454,2710.488234,239.3462379,54.80449156,22.3091,1.1308,0,2.774213198,194.9258348,20.52184983,1602.291,323.3465316,8.157630372,7.712729894,0,1.8167,101.9327776,6.189776449,48235.42459,497.2534311,0,12.91906355,185930.1268,12891.25868,0,10.53989369,188.6948525,4.950242116,11.83549131,3.307594675,3274.792872,198.0835576,15.4472,2.387866508,458.1536931,28.87904265,24.19120767,3.932412268,280.9979751,16.07205753,71.4377562,21.89982798
